,total_docks,year,month,weekday,max_temperature_f_x,mean_temperature_f_x,min_temperature_f_x,max_dew_point_f_x,mean_dew_point_f_x,min_dew_point_f_x,max_humidity_x,mean_humidity_x,min_humidity_x,max_sea_level_pressure_inches_x,mean_sea_level_pressure_inches_x,min_sea_level_pressure_inches_x,max_visibility_miles_x,mean_visibility_miles_x,min_visibility_miles_x,max_wind_Speed_mph_x,mean_wind_speed_mph_x,max_gust_speed_mph_x,precipitation_inches_x,cloud_cover_x,wind_dir_degrees_x,Fog_x,Fog-Rain_x,Normal_x,Rain_x,Rain-Thunderstorm_x,weekend,max_temperature_f_y,mean_temperature_f_y,min_temperature_f_y,max_dew_point_f_y,mean_dew_point_f_y,min_dew_point_f_y,max_humidity_y,mean_humidity_y,min_humidity_y,max_sea_level_pressure_inches_y,mean_sea_level_pressure_inches_y,min_sea_level_pressure_inches_y,max_visibility_miles_y,mean_visibility_miles_y,min_visibility_miles_y,max_wind_Speed_mph_y,mean_wind_speed_mph_y,max_gust_speed_mph_y,precipitation_inches_y,cloud_cover_y,wind_dir_degrees_y,Fog_y,Fog-Rain_y,Normal_y,Rain_y,Rain-Thunderstorm_y,max_temperature_f,mean_temperature_f,min_temperature_f,max_dew_point_f,mean_dew_point_f,min_dew_point_f,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_inches,mean_sea_level_pressure_inches,min_sea_level_pressure_inches,max_visibility_miles,mean_visibility_miles,min_visibility_miles,max_wind_Speed_mph,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm
2774,264,2015,4,3,70.0,57.0,44.0,45.0,40.0,30.0,83.0,55.0,26.0,30.1,30.01,29.93,10.0,10.0,10.0,20.0,5.0,24.0,0.0,3.0,301.0,0,0,1,0,0,0,70.0,57.0,44.0,45.0,40.0,30.0,83.0,55.0,26.0,30.1,30.01,29.93,10.0,10.0,10.0,20.0,5.0,24.0,0.0,3.0,301.0,0,0,1,0,0,70.0,57.0,44.0,45.0,40.0,30.0,83.0,55.0,26.0,30.1,30.01,29.93,10.0,10.0,10.0,20.0,5.0,24.0,0.0,3.0,301.0,0,0,1,0,0
2782,264,2015,4,4,70.0,58.0,46.0,47.0,42.0,31.0,82.0,58.0,33.0,30.07,30.02,29.99,10.0,10.0,10.0,16.0,6.0,20.0,0.0,2.0,301.0,0,0,1,0,0,0,70.0,58.0,46.0,47.0,42.0,31.0,82.0,58.0,33.0,30.07,30.02,29.99,10.0,10.0,10.0,16.0,6.0,20.0,0.0,2.0,301.0,0,0,1,0,0,70.0,58.0,46.0,47.0,42.0,31.0,82.0,58.0,33.0,30.07,30.02,29.99,10.0,10.0,10.0,16.0,6.0,20.0,0.0,2.0,301.0,0,0,1,0,0
2785,264,2015,4,5,71.0,58.0,45.0,52.0,43.0,37.0,86.0,62.0,37.0,30.09,30.05,30.01,10.0,10.0,10.0,22.0,7.0,26.0,0.0,3.0,317.0,0,0,1,0,0,1,71.0,58.0,45.0,52.0,43.0,37.0,86.0,62.0,37.0,30.09,30.05,30.01,10.0,10.0,10.0,22.0,7.0,26.0,0.0,3.0,317.0,0,0,1,0,0,71.0,58.0,45.0,52.0,43.0,37.0,86.0,62.0,37.0,30.09,30.05,30.01,10.0,10.0,10.0,22.0,7.0,26.0,0.0,3.0,317.0,0,0,1,0,0
2790,264,2015,4,6,78.0,63.0,47.0,51.0,47.0,42.0,89.0,60.0,31.0,30.06,30.01,29.95,10.0,10.0,10.0,16.0,4.0,23.0,0.0,1.0,280.0,0,0,1,0,0,1,78.0,63.0,47.0,51.0,47.0,42.0,89.0,60.0,31.0,30.06,30.01,29.95,10.0,10.0,10.0,16.0,4.0,23.0,0.0,1.0,280.0,0,0,1,0,0,78.0,63.0,47.0,51.0,47.0,42.0,89.0,60.0,31.0,30.06,30.01,29.95,10.0,10.0,10.0,16.0,4.0,23.0,0.0,1.0,280.0,0,0,1,0,0
2796,264,2015,4,0,65.0,58.0,51.0,50.0,47.0,40.0,83.0,65.0,46.0,30.17,30.07,30.01,10.0,10.0,9.0,22.0,9.0,28.0,0.0,3.0,304.0,0,0,1,0,0,0,65.0,58.0,51.0,50.0,47.0,40.0,83.0,65.0,46.0,30.17,30.07,30.01,10.0,10.0,9.0,22.0,9.0,28.0,0.0,3.0,304.0,0,0,1,0,0,65.0,58.0,51.0,50.0,47.0,40.0,83.0,65.0,46.0,30.17,30.07,30.01,10.0,10.0,9.0,22.0,9.0,28.0,0.0,3.0,304.0,0,0,1,0,0
2800,264,2015,4,1,66.0,57.0,47.0,45.0,34.0,20.0,68.0,43.0,18.0,30.33,30.26,30.19,10.0,10.0,10.0,22.0,11.0,28.0,0.0,1.0,290.0,0,0,1,0,0,0,66.0,57.0,47.0,45.0,34.0,20.0,68.0,43.0,18.0,30.33,30.26,30.19,10.0,10.0,10.0,22.0,11.0,28.0,0.0,1.0,290.0,0,0,1,0,0,66.0,57.0,47.0,45.0,34.0,20.0,68.0,43.0,18.0,30.33,30.26,30.19,10.0,10.0,10.0,22.0,11.0,28.0,0.0,1.0,290.0,0,0,1,0,0
2805,264,2015,4,2,73.0,60.0,46.0,44.0,36.0,30.0,71.0,47.0,22.0,30.23,30.11,30.01,10.0,10.0,8.0,20.0,10.0,25.0,0.0,2.0,293.0,0,0,1,0,0,0,73.0,60.0,46.0,44.0,36.0,30.0,71.0,47.0,22.0,30.23,30.11,30.01,10.0,10.0,8.0,20.0,10.0,25.0,0.0,2.0,293.0,0,0,1,0,0,73.0,60.0,46.0,44.0,36.0,30.0,71.0,47.0,22.0,30.23,30.11,30.01,10.0,10.0,8.0,20.0,10.0,25.0,0.0,2.0,293.0,0,0,1,0,0
2808,264,2015,4,3,80.0,64.0,48.0,45.0,35.0,28.0,71.0,44.0,16.0,30.07,30.01,29.95,10.0,10.0,10.0,18.0,7.0,22.0,0.0,0.0,303.0,0,0,1,0,0,0,80.0,64.0,48.0,45.0,35.0,28.0,71.0,44.0,16.0,30.07,30.01,29.95,10.0,10.0,10.0,18.0,7.0,22.0,0.0,0.0,303.0,0,0,1,0,0,80.0,64.0,48.0,45.0,35.0,28.0,71.0,44.0,16.0,30.07,30.01,29.95,10.0,10.0,10.0,18.0,7.0,22.0,0.0,0.0,303.0,0,0,1,0,0
2813,264,2015,4,4,79.0,65.0,50.0,50.0,39.0,33.0,83.0,51.0,19.0,30.09,30.05,30.0,10.0,10.0,10.0,17.0,6.0,22.0,0.0,0.0,274.0,0,0,1,0,0,0,79.0,65.0,50.0,50.0,39.0,33.0,83.0,51.0,19.0,30.09,30.05,30.0,10.0,10.0,10.0,17.0,6.0,22.0,0.0,0.0,274.0,0,0,1,0,0,79.0,65.0,50.0,50.0,39.0,33.0,83.0,51.0,19.0,30.09,30.05,30.0,10.0,10.0,10.0,17.0,6.0,22.0,0.0,0.0,274.0,0,0,1,0,0
2816,264,2015,4,5,75.0,63.0,51.0,53.0,49.0,44.0,89.0,65.0,41.0,30.07,30.0,29.92,10.0,10.0,9.0,16.0,5.0,18.0,0.0,2.0,295.0,0,0,1,0,0,1,75.0,63.0,51.0,53.0,49.0,44.0,89.0,65.0,41.0,30.07,30.0,29.92,10.0,10.0,9.0,16.0,5.0,18.0,0.0,2.0,295.0,0,0,1,0,0,75.0,63.0,51.0,53.0,49.0,44.0,89.0,65.0,41.0,30.07,30.0,29.92,10.0,10.0,9.0,16.0,5.0,18.0,0.0,2.0,295.0,0,0,1,0,0
2822,264,2015,4,6,70.0,60.0,50.0,54.0,49.0,46.0,89.0,70.0,51.0,29.99,29.94,29.87,10.0,10.0,8.0,15.0,6.0,20.0,0.0,4.0,276.0,0,0,1,0,0,1,70.0,60.0,50.0,54.0,49.0,46.0,89.0,70.0,51.0,29.99,29.94,29.87,10.0,10.0,8.0,15.0,6.0,20.0,0.0,4.0,276.0,0,0,1,0,0,70.0,60.0,50.0,54.0,49.0,46.0,89.0,70.0,51.0,29.99,29.94,29.87,10.0,10.0,8.0,15.0,6.0,20.0,0.0,4.0,276.0,0,0,1,0,0
2824,264,2015,4,0,69.0,62.0,55.0,53.0,50.0,48.0,83.0,69.0,55.0,29.91,29.87,29.83,10.0,9.0,4.0,14.0,6.0,18.0,0.0,5.0,300.0,0,0,1,0,0,0,69.0,62.0,55.0,53.0,50.0,48.0,83.0,69.0,55.0,29.91,29.87,29.83,10.0,9.0,4.0,14.0,6.0,18.0,0.0,5.0,300.0,0,0,1,0,0,69.0,62.0,55.0,53.0,50.0,48.0,83.0,69.0,55.0,29.91,29.87,29.83,10.0,9.0,4.0,14.0,6.0,18.0,0.0,5.0,300.0,0,0,1,0,0
2831,264,2015,4,1,69.0,62.0,55.0,49.0,47.0,46.0,77.0,65.0,52.0,29.91,29.87,29.84,10.0,10.0,9.0,14.0,7.0,20.0,0.0,6.0,173.0,0,0,1,0,0,0,69.0,62.0,55.0,49.0,47.0,46.0,77.0,65.0,52.0,29.91,29.87,29.84,10.0,10.0,9.0,14.0,7.0,20.0,0.0,6.0,173.0,0,0,1,0,0,69.0,62.0,55.0,49.0,47.0,46.0,77.0,65.0,52.0,29.91,29.87,29.84,10.0,10.0,9.0,14.0,7.0,20.0,0.0,6.0,173.0,0,0,1,0,0
2835,264,2015,4,2,71.0,62.0,53.0,52.0,48.0,46.0,83.0,65.0,47.0,29.9,29.87,29.84,10.0,10.0,10.0,22.0,8.0,25.0,0.0,4.0,150.0,0,0,1,0,0,0,71.0,62.0,53.0,52.0,48.0,46.0,83.0,65.0,47.0,29.9,29.87,29.84,10.0,10.0,10.0,22.0,8.0,25.0,0.0,4.0,150.0,0,0,1,0,0,71.0,62.0,53.0,52.0,48.0,46.0,83.0,65.0,47.0,29.9,29.87,29.84,10.0,10.0,10.0,22.0,8.0,25.0,0.0,4.0,150.0,0,0,1,0,0
2841,264,2015,4,3,71.0,62.0,53.0,51.0,47.0,44.0,83.0,65.0,47.0,29.92,29.88,29.84,10.0,10.0,10.0,18.0,10.0,22.0,0.0,6.0,110.0,0,0,1,0,0,0,71.0,62.0,53.0,51.0,47.0,44.0,83.0,65.0,47.0,29.92,29.88,29.84,10.0,10.0,10.0,18.0,10.0,22.0,0.0,6.0,110.0,0,0,1,0,0,71.0,62.0,53.0,51.0,47.0,44.0,83.0,65.0,47.0,29.92,29.88,29.84,10.0,10.0,10.0,18.0,10.0,22.0,0.0,6.0,110.0,0,0,1,0,0
2845,264,2015,4,4,67.0,59.0,50.0,46.0,42.0,37.0,77.0,57.0,37.0,30.04,29.99,29.93,10.0,10.0,10.0,23.0,10.0,36.0,0.0,4.0,252.0,0,0,0,1,0,0,67.0,59.0,50.0,46.0,42.0,37.0,77.0,57.0,37.0,30.04,29.99,29.93,10.0,10.0,10.0,23.0,10.0,36.0,0.0,4.0,252.0,0,0,0,1,0,67.0,59.0,50.0,46.0,42.0,37.0,77.0,57.0,37.0,30.04,29.99,29.93,10.0,10.0,10.0,23.0,10.0,36.0,0.0,4.0,252.0,0,0,0,1,0
2849,264,2015,4,5,64.0,58.0,52.0,55.0,48.0,39.0,100.0,74.0,48.0,30.09,29.98,29.9,10.0,9.0,3.0,20.0,10.0,26.0,0.33,6.0,300.0,0,0,0,1,0,1,64.0,58.0,52.0,55.0,48.0,39.0,100.0,74.0,48.0,30.09,29.98,29.9,10.0,9.0,3.0,20.0,10.0,26.0,0.33,6.0,300.0,0,0,0,1,0,64.0,58.0,52.0,55.0,48.0,39.0,100.0,74.0,48.0,30.09,29.98,29.9,10.0,9.0,3.0,20.0,10.0,26.0,0.33,6.0,300.0,0,0,0,1,0
2852,264,2015,4,6,72.0,60.0,48.0,51.0,43.0,37.0,80.0,55.0,29.0,30.16,30.1,30.06,10.0,10.0,10.0,21.0,8.0,24.0,0.0,2.0,317.0,0,0,1,0,0,1,72.0,60.0,48.0,51.0,43.0,37.0,80.0,55.0,29.0,30.16,30.1,30.06,10.0,10.0,10.0,21.0,8.0,24.0,0.0,2.0,317.0,0,0,1,0,0,72.0,60.0,48.0,51.0,43.0,37.0,80.0,55.0,29.0,30.16,30.1,30.06,10.0,10.0,10.0,21.0,8.0,24.0,0.0,2.0,317.0,0,0,1,0,0
2855,264,2015,4,0,84.0,68.0,52.0,53.0,49.0,46.0,86.0,57.0,27.0,30.06,30.0,29.92,10.0,10.0,10.0,21.0,7.0,24.0,0.0,2.0,298.0,0,0,1,0,0,0,84.0,68.0,52.0,53.0,49.0,46.0,86.0,57.0,27.0,30.06,30.0,29.92,10.0,10.0,10.0,21.0,7.0,24.0,0.0,2.0,298.0,0,0,1,0,0,84.0,68.0,52.0,53.0,49.0,46.0,86.0,57.0,27.0,30.06,30.0,29.92,10.0,10.0,10.0,21.0,7.0,24.0,0.0,2.0,298.0,0,0,1,0,0
2862,264,2015,4,1,70.0,62.0,53.0,53.0,50.0,48.0,89.0,70.0,51.0,30.06,30.04,30.01,10.0,10.0,8.0,16.0,6.0,21.0,0.0,5.0,313.0,0,0,1,0,0,0,70.0,62.0,53.0,53.0,50.0,48.0,89.0,70.0,51.0,30.06,30.04,30.01,10.0,10.0,8.0,16.0,6.0,21.0,0.0,5.0,313.0,0,0,1,0,0,70.0,62.0,53.0,53.0,50.0,48.0,89.0,70.0,51.0,30.06,30.04,30.01,10.0,10.0,8.0,16.0,6.0,21.0,0.0,5.0,313.0,0,0,1,0,0
2868,264,2015,4,2,72.0,62.0,52.0,51.0,49.0,47.0,89.0,67.0,44.0,30.04,29.98,29.9,10.0,10.0,10.0,14.0,5.0,20.0,0.0,1.0,296.0,0,0,1,0,0,0,72.0,62.0,52.0,51.0,49.0,47.0,89.0,67.0,44.0,30.04,29.98,29.9,10.0,10.0,10.0,14.0,5.0,20.0,0.0,1.0,296.0,0,0,1,0,0,72.0,62.0,52.0,51.0,49.0,47.0,89.0,67.0,44.0,30.04,29.98,29.9,10.0,10.0,10.0,14.0,5.0,20.0,0.0,1.0,296.0,0,0,1,0,0
2871,264,2015,4,3,88.0,69.0,50.0,49.0,44.0,35.0,77.0,49.0,20.0,29.89,29.84,29.76,10.0,10.0,10.0,15.0,4.0,18.0,0.0,1.0,304.0,0,0,1,0,0,0,88.0,69.0,50.0,49.0,44.0,35.0,77.0,49.0,20.0,29.89,29.84,29.76,10.0,10.0,10.0,15.0,4.0,18.0,0.0,1.0,304.0,0,0,1,0,0,88.0,69.0,50.0,49.0,44.0,35.0,77.0,49.0,20.0,29.89,29.84,29.76,10.0,10.0,10.0,15.0,4.0,18.0,0.0,1.0,304.0,0,0,1,0,0
2877,264,2015,5,4,84.0,71.0,57.0,53.0,48.0,41.0,86.0,56.0,25.0,29.91,29.84,29.8,10.0,10.0,10.0,18.0,7.0,22.0,0.0,1.0,251.0,0,0,1,0,0,0,84.0,71.0,57.0,53.0,48.0,41.0,86.0,56.0,25.0,29.91,29.84,29.8,10.0,10.0,10.0,18.0,7.0,22.0,0.0,1.0,251.0,0,0,1,0,0,84.0,71.0,57.0,53.0,48.0,41.0,86.0,56.0,25.0,29.91,29.84,29.8,10.0,10.0,10.0,18.0,7.0,22.0,0.0,1.0,251.0,0,0,1,0,0
2881,264,2015,5,5,74.0,63.0,51.0,54.0,50.0,47.0,83.0,65.0,46.0,29.9,29.87,29.81,10.0,10.0,9.0,16.0,7.0,20.0,0.0,2.0,260.0,0,0,1,0,0,1,74.0,63.0,51.0,54.0,50.0,47.0,83.0,65.0,46.0,29.9,29.87,29.81,10.0,10.0,9.0,16.0,7.0,20.0,0.0,2.0,260.0,0,0,1,0,0,74.0,63.0,51.0,54.0,50.0,47.0,83.0,65.0,46.0,29.9,29.87,29.81,10.0,10.0,9.0,16.0,7.0,20.0,0.0,2.0,260.0,0,0,1,0,0
2882,264,2015,5,6,70.0,61.0,51.0,51.0,48.0,46.0,83.0,66.0,48.0,29.92,29.88,29.86,10.0,10.0,10.0,17.0,9.0,23.0,0.0,2.0,288.0,0,0,1,0,0,1,70.0,61.0,51.0,51.0,48.0,46.0,83.0,66.0,48.0,29.92,29.88,29.86,10.0,10.0,10.0,17.0,9.0,23.0,0.0,2.0,288.0,0,0,1,0,0,70.0,61.0,51.0,51.0,48.0,46.0,83.0,66.0,48.0,29.92,29.88,29.86,10.0,10.0,10.0,17.0,9.0,23.0,0.0,2.0,288.0,0,0,1,0,0
2888,264,2015,5,0,65.0,58.0,50.0,49.0,46.0,43.0,77.0,66.0,55.0,29.99,29.96,29.92,10.0,10.0,10.0,22.0,7.0,28.0,0.0,4.0,296.0,0,0,1,0,0,0,65.0,58.0,50.0,49.0,46.0,43.0,77.0,66.0,55.0,29.99,29.96,29.92,10.0,10.0,10.0,22.0,7.0,28.0,0.0,4.0,296.0,0,0,1,0,0,65.0,58.0,50.0,49.0,46.0,43.0,77.0,66.0,55.0,29.99,29.96,29.92,10.0,10.0,10.0,22.0,7.0,28.0,0.0,4.0,296.0,0,0,1,0,0
2893,264,2015,5,1,70.0,60.0,50.0,47.0,44.0,41.0,83.0,62.0,40.0,29.98,29.95,29.9,10.0,10.0,10.0,20.0,8.0,23.0,0.0,1.0,133.0,0,0,1,0,0,0,70.0,60.0,50.0,47.0,44.0,41.0,83.0,62.0,40.0,29.98,29.95,29.9,10.0,10.0,10.0,20.0,8.0,23.0,0.0,1.0,133.0,0,0,1,0,0,70.0,60.0,50.0,47.0,44.0,41.0,83.0,62.0,40.0,29.98,29.95,29.9,10.0,10.0,10.0,20.0,8.0,23.0,0.0,1.0,133.0,0,0,1,0,0
2899,264,2015,5,2,71.0,60.0,48.0,47.0,44.0,42.0,80.0,62.0,44.0,29.93,29.87,29.8,10.0,10.0,10.0,20.0,9.0,24.0,0.0,1.0,114.0,0,0,1,0,0,0,71.0,60.0,48.0,47.0,44.0,42.0,80.0,62.0,44.0,29.93,29.87,29.8,10.0,10.0,10.0,20.0,9.0,24.0,0.0,1.0,114.0,0,0,1,0,0,71.0,60.0,48.0,47.0,44.0,42.0,80.0,62.0,44.0,29.93,29.87,29.8,10.0,10.0,10.0,20.0,9.0,24.0,0.0,1.0,114.0,0,0,1,0,0
2901,264,2015,5,3,59.0,54.0,48.0,47.0,45.0,42.0,80.0,67.0,53.0,29.83,29.78,29.75,10.0,10.0,8.0,15.0,7.0,20.0,0.03,5.0,121.0,0,0,0,1,0,0,59.0,54.0,48.0,47.0,45.0,42.0,80.0,67.0,53.0,29.83,29.78,29.75,10.0,10.0,8.0,15.0,7.0,20.0,0.03,5.0,121.0,0,0,0,1,0,59.0,54.0,48.0,47.0,45.0,42.0,80.0,67.0,53.0,29.83,29.78,29.75,10.0,10.0,8.0,15.0,7.0,20.0,0.03,5.0,121.0,0,0,0,1,0
2908,264,2015,5,4,73.0,62.0,50.0,50.0,47.0,45.0,83.0,62.0,41.0,30.03,29.88,29.77,10.0,10.0,10.0,16.0,9.0,22.0,0.0,2.0,76.0,0,0,1,0,0,0,73.0,62.0,50.0,50.0,47.0,45.0,83.0,62.0,41.0,30.03,29.88,29.77,10.0,10.0,10.0,16.0,9.0,22.0,0.0,2.0,76.0,0,0,1,0,0,73.0,62.0,50.0,50.0,47.0,45.0,83.0,62.0,41.0,30.03,29.88,29.77,10.0,10.0,10.0,16.0,9.0,22.0,0.0,2.0,76.0,0,0,1,0,0
2913,264,2015,5,5,68.0,61.0,54.0,51.0,48.0,46.0,83.0,68.0,52.0,30.11,30.08,30.04,10.0,10.0,10.0,17.0,7.0,22.0,0.0,5.0,321.0,0,0,1,0,0,1,68.0,61.0,54.0,51.0,48.0,46.0,83.0,68.0,52.0,30.11,30.08,30.04,10.0,10.0,10.0,17.0,7.0,22.0,0.0,5.0,321.0,0,0,1,0,0,68.0,61.0,54.0,51.0,48.0,46.0,83.0,68.0,52.0,30.11,30.08,30.04,10.0,10.0,10.0,17.0,7.0,22.0,0.0,5.0,321.0,0,0,1,0,0
2918,264,2015,5,6,68.0,61.0,54.0,52.0,48.0,46.0,83.0,66.0,48.0,30.09,30.05,29.99,10.0,10.0,10.0,17.0,5.0,21.0,0.0,5.0,320.0,0,0,1,0,0,1,68.0,61.0,54.0,52.0,48.0,46.0,83.0,66.0,48.0,30.09,30.05,29.99,10.0,10.0,10.0,17.0,5.0,21.0,0.0,5.0,320.0,0,0,1,0,0,68.0,61.0,54.0,52.0,48.0,46.0,83.0,66.0,48.0,30.09,30.05,29.99,10.0,10.0,10.0,17.0,5.0,21.0,0.0,5.0,320.0,0,0,1,0,0
2923,264,2015,5,0,66.0,58.0,50.0,47.0,45.0,40.0,83.0,68.0,52.0,30.0,29.96,29.91,10.0,10.0,10.0,18.0,7.0,23.0,0.0,3.0,238.0,0,0,1,0,0,0,66.0,58.0,50.0,47.0,45.0,40.0,83.0,68.0,52.0,30.0,29.96,29.91,10.0,10.0,10.0,18.0,7.0,23.0,0.0,3.0,238.0,0,0,1,0,0,66.0,58.0,50.0,47.0,45.0,40.0,83.0,68.0,52.0,30.0,29.96,29.91,10.0,10.0,10.0,18.0,7.0,23.0,0.0,3.0,238.0,0,0,1,0,0
2929,264,2015,5,1,65.0,56.0,46.0,41.0,39.0,36.0,77.0,56.0,34.0,30.0,29.96,29.91,10.0,10.0,10.0,24.0,10.0,30.0,0.0,4.0,281.0,0,0,1,0,0,0,65.0,56.0,46.0,41.0,39.0,36.0,77.0,56.0,34.0,30.0,29.96,29.91,10.0,10.0,10.0,24.0,10.0,30.0,0.0,4.0,281.0,0,0,1,0,0,65.0,56.0,46.0,41.0,39.0,36.0,77.0,56.0,34.0,30.0,29.96,29.91,10.0,10.0,10.0,24.0,10.0,30.0,0.0,4.0,281.0,0,0,1,0,0
2934,264,2015,5,2,67.0,58.0,48.0,44.0,41.0,39.0,71.0,57.0,42.0,29.98,29.94,29.9,10.0,10.0,10.0,17.0,6.0,22.0,0.0,4.0,291.0,0,0,1,0,0,0,67.0,58.0,48.0,44.0,41.0,39.0,71.0,57.0,42.0,29.98,29.94,29.9,10.0,10.0,10.0,17.0,6.0,22.0,0.0,4.0,291.0,0,0,1,0,0,67.0,58.0,48.0,44.0,41.0,39.0,71.0,57.0,42.0,29.98,29.94,29.9,10.0,10.0,10.0,17.0,6.0,22.0,0.0,4.0,291.0,0,0,1,0,0
2937,264,2015,5,3,68.0,61.0,53.0,55.0,48.0,43.0,77.0,60.0,42.0,29.9,29.83,29.8,10.0,9.0,2.0,20.0,5.0,24.0,0.47,7.0,51.0,0,0,0,1,0,0,68.0,61.0,53.0,55.0,48.0,43.0,77.0,60.0,42.0,29.9,29.83,29.8,10.0,9.0,2.0,20.0,5.0,24.0,0.47,7.0,51.0,0,0,0,1,0,68.0,61.0,53.0,55.0,48.0,43.0,77.0,60.0,42.0,29.9,29.83,29.8,10.0,9.0,2.0,20.0,5.0,24.0,0.47,7.0,51.0,0,0,0,1,0
2941,264,2015,5,4,65.0,59.0,52.0,50.0,47.0,45.0,83.0,68.0,52.0,29.99,29.92,29.86,10.0,10.0,10.0,20.0,8.0,24.0,0.0,5.0,300.0,0,0,1,0,0,0,65.0,59.0,52.0,50.0,47.0,45.0,83.0,68.0,52.0,29.99,29.92,29.86,10.0,10.0,10.0,20.0,8.0,24.0,0.0,5.0,300.0,0,0,1,0,0,65.0,59.0,52.0,50.0,47.0,45.0,83.0,68.0,52.0,29.99,29.92,29.86,10.0,10.0,10.0,20.0,8.0,24.0,0.0,5.0,300.0,0,0,1,0,0
2948,264,2015,5,5,67.0,59.0,50.0,51.0,47.0,44.0,80.0,66.0,52.0,30.05,30.0,29.97,10.0,10.0,10.0,20.0,8.0,24.0,0.0,5.0,235.0,0,0,1,0,0,1,67.0,59.0,50.0,51.0,47.0,44.0,80.0,66.0,52.0,30.05,30.0,29.97,10.0,10.0,10.0,20.0,8.0,24.0,0.0,5.0,235.0,0,0,1,0,0,67.0,59.0,50.0,51.0,47.0,44.0,80.0,66.0,52.0,30.05,30.0,29.97,10.0,10.0,10.0,20.0,8.0,24.0,0.0,5.0,235.0,0,0,1,0,0
2951,264,2015,5,6,65.0,60.0,55.0,49.0,47.0,45.0,72.0,64.0,56.0,30.08,30.04,30.02,10.0,10.0,10.0,20.0,8.0,24.0,0.0,6.0,288.0,0,0,1,0,0,1,65.0,60.0,55.0,49.0,47.0,45.0,72.0,64.0,56.0,30.08,30.04,30.02,10.0,10.0,10.0,20.0,8.0,24.0,0.0,6.0,288.0,0,0,1,0,0,65.0,60.0,55.0,49.0,47.0,45.0,72.0,64.0,56.0,30.08,30.04,30.02,10.0,10.0,10.0,20.0,8.0,24.0,0.0,6.0,288.0,0,0,1,0,0
2956,264,2015,5,0,65.0,60.0,54.0,49.0,47.0,46.0,77.0,67.0,56.0,30.13,30.08,30.05,10.0,10.0,10.0,12.0,7.0,13.0,0.0,7.0,304.0,0,0,1,0,0,0,65.0,60.0,54.0,49.0,47.0,46.0,77.0,67.0,56.0,30.13,30.08,30.05,10.0,10.0,10.0,12.0,7.0,13.0,0.0,7.0,304.0,0,0,1,0,0,65.0,60.0,54.0,49.0,47.0,46.0,77.0,67.0,56.0,30.13,30.08,30.05,10.0,10.0,10.0,12.0,7.0,13.0,0.0,7.0,304.0,0,0,1,0,0
2959,264,2015,5,1,66.0,60.0,54.0,51.0,48.0,46.0,77.0,69.0,60.0,30.12,30.07,30.01,10.0,10.0,10.0,20.0,7.0,23.0,0.0,6.0,297.0,0,0,1,0,0,0,66.0,60.0,54.0,51.0,48.0,46.0,77.0,69.0,60.0,30.12,30.07,30.01,10.0,10.0,10.0,20.0,7.0,23.0,0.0,6.0,297.0,0,0,1,0,0,66.0,60.0,54.0,51.0,48.0,46.0,77.0,69.0,60.0,30.12,30.07,30.01,10.0,10.0,10.0,20.0,7.0,23.0,0.0,6.0,297.0,0,0,1,0,0
2968,264,2015,5,2,67.0,61.0,55.0,50.0,47.0,45.0,72.0,62.0,52.0,30.01,29.97,29.93,10.0,10.0,10.0,21.0,8.0,25.0,0.0,6.0,290.0,0,0,1,0,0,0,67.0,61.0,55.0,50.0,47.0,45.0,72.0,62.0,52.0,30.01,29.97,29.93,10.0,10.0,10.0,21.0,8.0,25.0,0.0,6.0,290.0,0,0,1,0,0,67.0,61.0,55.0,50.0,47.0,45.0,72.0,62.0,52.0,30.01,29.97,29.93,10.0,10.0,10.0,21.0,8.0,25.0,0.0,6.0,290.0,0,0,1,0,0
2971,264,2015,5,3,68.0,62.0,55.0,52.0,48.0,46.0,80.0,64.0,48.0,29.99,29.95,29.92,10.0,10.0,10.0,16.0,7.0,18.0,0.0,7.0,295.0,0,0,1,0,0,0,68.0,62.0,55.0,52.0,48.0,46.0,80.0,64.0,48.0,29.99,29.95,29.92,10.0,10.0,10.0,16.0,7.0,18.0,0.0,7.0,295.0,0,0,1,0,0,68.0,62.0,55.0,52.0,48.0,46.0,80.0,64.0,48.0,29.99,29.95,29.92,10.0,10.0,10.0,16.0,7.0,18.0,0.0,7.0,295.0,0,0,1,0,0
2975,264,2015,5,4,68.0,61.0,54.0,52.0,49.0,46.0,86.0,72.0,58.0,30.09,30.02,29.99,10.0,10.0,10.0,23.0,8.0,26.0,0.0,7.0,276.0,0,0,1,0,0,0,68.0,61.0,54.0,52.0,49.0,46.0,86.0,72.0,58.0,30.09,30.02,29.99,10.0,10.0,10.0,23.0,8.0,26.0,0.0,7.0,276.0,0,0,1,0,0,68.0,61.0,54.0,52.0,49.0,46.0,86.0,72.0,58.0,30.09,30.02,29.99,10.0,10.0,10.0,23.0,8.0,26.0,0.0,7.0,276.0,0,0,1,0,0
